n,days,seed_inst,coverage_ratio,seed_sa,z_greedy,feas_greedy,z_sa,feas_sa,t_sa,sa_iters,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref
40,28,2,1.1,16,19.16375406271035,False,0.6320858166004838,True,88.44590141699882,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,29.0,482.0499999999998,2.0,2.0,8.0,0.0
40,28,2,1.1,17,19.16375406271035,False,0.6781700881299905,True,90.97062758298125,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,462.5499999999999,4.0,2.0,16.0,0.0
40,28,2,1.1,18,19.16375406271035,False,0.6424050684899719,True,95.66291495895712,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,456.39999999999986,3.0,2.0,0.0,0.0
40,28,2,1.1,19,19.16375406271035,False,0.6185012225931117,True,88.2153653750429,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,418.39999999999986,3.0,2.0,11.0,0.0
40,28,2,1.1,20,19.16375406271035,False,0.5981792333885755,True,92.33927329198923,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,24.0,390.4499999999999,3.0,2.0,0.0,0.0
40,28,2,1.1,21,19.16375406271035,False,0.6257642417560366,True,89.28648137504933,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,431.5499999999999,3.0,2.0,2.0,0.0
40,28,2,1.1,22,19.16375406271035,False,0.5597823696999393,True,98.47659716702765,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,375.4499999999999,2.0,2.0,0.0,0.0
40,28,2,1.1,23,19.16375406271035,False,0.6324678176081241,True,87.18075483397115,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,27.0,391.5499999999999,4.0,2.0,0.0,0.0
40,28,2,1.1,24,19.16375406271035,False,0.6023423193718197,True,89.54223874997115,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,443.29999999999984,2.0,2.0,0.0,0.0
40,28,2,1.1,25,19.16375406271035,False,0.5994873087634416,True,89.73000012495322,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,437.34999999999985,2.0,2.0,0.0,0.0
40,28,2,1.1,26,19.16375406271035,False,0.5777092952439271,True,85.4942677920335,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,28.0,400.39999999999986,2.0,2.0,0.0,0.0
40,28,2,1.1,27,19.16375406271035,False,0.6492966402260454,True,98.36828687501838,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,27.0,462.5999999999999,3.0,2.0,15.0,0.0
40,28,2,1.1,28,19.16375406271035,False,0.6509753171289745,True,90.18091708299471,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,27.0,467.4499999999999,3.0,2.0,4.0,0.0
40,28,2,1.1,29,19.16375406271035,False,0.6490998768133093,True,87.04251891700551,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,28.0,508.4499999999999,2.0,2.0,16.0,0.0
40,28,3,1.1,0,42.96801817089055,False,0.6715884911845533,True,57.1970760000404,726400,7.0,25.0,576.0,10.0,2.0,0.0,0.0,0.0,27.0,423.0,4.0,2.0,13.0,0.0
40,28,3,1.1,1,42.96801817089055,False,0.6310262760691736,True,62.24157758295769,726400,7.0,25.0,576.0,10.0,2.0,0.0,0.0,0.0,29.0,406.0,3.0,2.0,11.0,0.0
40,28,3,1.1,2,42.96801817089055,False,0.5717474019706535,True,78.16267325001536,726400,7.0,25.0,576.0,10.0,2.0,0.0,0.0,0.0,27.0,369.0,2.0,2.0,0.0,0.0
40,28,3,1.1,3,42.96801817089055,False,0.587909151180348,True,85.53357479197439,726400,7.0,25.0,576.0,10.0,2.0,0.0,0.0,0.0,26.0,394.0,2.0,2.0,0.0,0.0
40,28,3,1.1,4,42.96801817089055,False,0.6127473036859631,True,91.82735629199306,726400,7.0,25.0,576.0,10.0,2.0,0.0,0.0,0.0,30.0,380.0,3.0,2.0,0.0,0.0
40,28,3,1.1,5,42.96801817089055,False,0.6216010033492978,True,96.09194499999285,726400,7.0,25.0,576.0,10.0,2.0,0.0,0.0,0.0,26.0,443.0,2.0,2.0,1.0,0.0
